CódigoTransação,DataVenda,Status,FormaPagamento,Produto,Parcelas,ValorParcela,ValorVenda,ValorComissão,ValorTotalVenda,TipoCheckout,Vendedor
PPCPMTB5EA1CC8,15/04/2024 16:36:54,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA3FOH,15/04/2024 23:17:09,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E5J337,02/04/2024 08:12:16,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA3FOM,15/04/2024 23:17:09,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E72L9K,06/04/2024 06:22:16,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E92MC9,11/04/2024 23:20:10,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA4JMA,16/04/2024 08:04:15,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E921AE,11/04/2024 20:53:42,Devolvida,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA27D7,15/04/2024 18:58:58,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E83C3I,09/04/2024 06:42:19,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EBBNG7,21/04/2024 06:07:21,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA3AGN,15/04/2024 22:25:27,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E8B204,09/04/2024 19:42:29,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E5OAJ9,02/04/2024 15:39:22,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E8I6P2,10/04/2024 16:09:40,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EBC360,21/04/2024 07:16:26,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E8BGA2,09/04/2024 21:01:24,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E5IIFN,02/04/2024 07:24:18,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EBBNG6,21/04/2024 06:07:20,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E8I594,10/04/2024 16:00:08,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E8I591,10/04/2024 16:00:08,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA1B73,15/04/2024 16:29:56,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA1B71,15/04/2024 16:29:55,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E8BK14,09/04/2024 21:20:54,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EBC363,21/04/2024 07:16:26,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E8HPN0,10/04/2024 15:26:49,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E9P98G,15/04/2024 11:34:59,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E7D9HH,07/04/2024 09:31:25,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E7GIOF,07/04/2024 16:04:53,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EBMN5F,22/04/2024 14:34:29,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E835NA,09/04/2024 05:02:01,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA4FP1,16/04/2024 07:38:19,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EBJ7MI,22/04/2024 08:20:28,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E59EDO,01/04/2024 08:39:28,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA4FP2,16/04/2024 07:38:19,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E9PN72,15/04/2024 13:10:58,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E90270,11/04/2024 15:50:39,Aprovado,Cartão de Crédito,Order bump 1 & 2,2,7.79,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E59IOC,01/04/2024 08:56:53,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E8PMHI,11/04/2024 15:19:39,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E59J54,01/04/2024 08:57:49,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E58OGP,01/04/2024 07:10:04,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EBJ7MK,22/04/2024 08:20:28,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E5A47L,01/04/2024 09:14:44,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E6A1P7,03/04/2024 18:49:43,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E8PDD8,11/04/2024 14:29:15,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E8PDDA,11/04/2024 14:29:15,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E69EMB,03/04/2024 17:34:32,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E9PNG5,15/04/2024 13:13:03,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E5AEBP,01/04/2024 09:33:58,Aprovado,Cartão de Crédito,Order bump 1 & 2,2,7.79,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E90955,11/04/2024 16:28:03,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E9PN70,15/04/2024 13:10:58,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E90956,11/04/2024 16:28:04,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E83594,09/04/2024 04:48:10,Aprovado,Cartão de Crédito,Order bump 1 & 2,2,7.79,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E90IO2,11/04/2024 17:28:17,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E82FLM,08/04/2024 23:00:50,Aprovado,Cartão de Crédito,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EBN5F4,22/04/2024 15:15:20,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EBN5F5,22/04/2024 15:15:21,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EB5FBN,20/04/2024 03:43:15,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E81G2I,08/04/2024 19:38:50,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E58GMG,01/04/2024 04:30:46,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA4H87,16/04/2024 07:47:39,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA4H89,16/04/2024 07:47:39,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E9PIH3,15/04/2024 12:42:40,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E6CMBP,04/04/2024 07:37:17,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E9PIH2,15/04/2024 12:42:39,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E918EC,11/04/2024 19:00:04,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E58JK5,01/04/2024 06:10:44,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E6E6L6,04/04/2024 09:49:18,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E91DOJ,11/04/2024 19:32:50,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA31M7,15/04/2024 21:17:40,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E91DOG,11/04/2024 19:32:50,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E6EK5B,04/04/2024 11:16:02,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E58J4K,01/04/2024 06:00:12,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E58J2G,01/04/2024 05:58:16,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E91BC4,11/04/2024 19:17:23,Devolvida,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E58FPM,01/04/2024 03:42:05,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E6HFM7,04/04/2024 19:55:44,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA29GH,15/04/2024 19:12:38,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E6E9NE,04/04/2024 10:08:31,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E58PNF,01/04/2024 07:20:45,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E6CJ0N,04/04/2024 07:09:30,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EB3DFL,19/04/2024 16:29:41,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E58POB,01/04/2024 07:20:52,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E93AP3,12/04/2024 03:33:00,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E7B5D0,06/04/2024 23:49:53,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA2L8M,15/04/2024 20:32:17,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E79JPN,06/04/2024 19:53:57,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E93A96,12/04/2024 03:08:11,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E7KC0N,08/04/2024 04:03:53,Aprovado,Cartão de Crédito,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E9PC1B,15/04/2024 11:55:18,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E93887,12/04/2024 02:08:09,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA2GKC,15/04/2024 20:01:12,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA4L5C,16/04/2024 08:13:37,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EB4DMC,19/04/2024 19:46:21,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E9317J,12/04/2024 00:13:20,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E7BF04,07/04/2024 01:53:14,Aprovado,Cartão de Crédito,Order bump 1 & 2,2,7.79,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EB3HOJ,19/04/2024 16:59:59,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E7BKLB,07/04/2024 04:26:29,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E93DCK,12/04/2024 05:23:16,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E9P7OC,15/04/2024 11:25:44,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EDKP1E,30/04/2024 06:34:37,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA4O0C,16/04/2024 08:33:01,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA4NHD,16/04/2024 08:31:03,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E9P7OA,15/04/2024 11:25:44,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E7F28J,07/04/2024 13:03:18,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E7G105,07/04/2024 14:49:45,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E7BEPK,07/04/2024 01:53:07,Aprovado,Cartão de Crédito,Order bump 1 & 2,2,7.79,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EB48AB,19/04/2024 18:56:56,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E9PB82,15/04/2024 11:49:43,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EBJD3N,22/04/2024 08:45:19,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EBMBK5,22/04/2024 13:40:42,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E90GH0,11/04/2024 17:14:28,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E6CH7K,04/04/2024 06:52:05,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA29D4,15/04/2024 19:11:51,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E595J6,01/04/2024 07:57:46,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA33O2,15/04/2024 21:32:59,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E9PMKL,15/04/2024 13:07:43,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E6BO7C,04/04/2024 00:16:13,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E9PMKO,15/04/2024 13:07:44,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E6BIF4,03/04/2024 23:23:48,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E83591,09/04/2024 04:48:03,Aprovado,Cartão de Crédito,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E93AP4,12/04/2024 03:33:01,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EBJD3L,22/04/2024 08:45:18,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E6HH70,04/04/2024 20:05:51,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA3DBD,15/04/2024 22:51:00,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E58F3B,01/04/2024 03:02:28,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EB5E8A,20/04/2024 02:54:02,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EB3HOK,19/04/2024 17:00:00,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E93B8B,12/04/2024 03:56:36,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA2L8H,15/04/2024 20:32:16,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E93B8C,12/04/2024 03:56:36,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E9PB81,15/04/2024 11:49:42,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EBEHKJ,21/04/2024 11:44:26,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E896AG,09/04/2024 15:39:42,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA1697,15/04/2024 16:07:09,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA419L,16/04/2024 02:23:30,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA0AJL,15/04/2024 14:21:09,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA085G,15/04/2024 14:08:56,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E628JM,02/04/2024 23:45:54,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA06LP,15/04/2024 14:02:42,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E8L6GP,11/04/2024 05:15:27,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E8L5DO,11/04/2024 04:42:54,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EBGOLK,21/04/2024 17:38:30,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E87C21,09/04/2024 12:54:24,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E61NB1,02/04/2024 22:22:43,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EBAC94,20/04/2024 18:11:58,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E8805B,09/04/2024 13:43:05,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E8L4DP,11/04/2024 04:04:24,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E8L4E0,11/04/2024 04:04:24,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EBG9MB,21/04/2024 15:51:49,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E5E3EF,01/04/2024 15:51:32,Aprovado,Cartão de Crédito,Order bump 1 & 2,2,7.79,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E5EBOH,01/04/2024 16:31:28,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E616J3,02/04/2024 20:59:10,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E5E506,01/04/2024 15:59:01,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E8L3J5,11/04/2024 03:41:31,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E8L3J4,11/04/2024 03:41:30,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EBADKB,20/04/2024 18:26:48,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA06M7,15/04/2024 14:02:46,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E6156E,02/04/2024 20:52:48,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E5G94P,01/04/2024 20:15:43,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EBANA1,20/04/2024 20:13:25,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA3H6J,15/04/2024 23:32:15,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E5FOBO,01/04/2024 19:24:35,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E5D7PP,01/04/2024 14:15:56,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EBGOLL,21/04/2024 17:38:30,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E60K7K,02/04/2024 19:59:58,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA0CD4,15/04/2024 14:29:31,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA3J3H,15/04/2024 23:55:57,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA3J3I,15/04/2024 23:55:57,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E5F9L9,01/04/2024 18:20:07,Rejeitado,Cartão de Crédito,Order bump 1 & 2,2,7.79,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA0AK1,15/04/2024 14:21:25,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA0AL5,15/04/2024 14:21:34,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E5FO0C,01/04/2024 19:22:24,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA0ALJ,15/04/2024 14:21:36,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E5G8KO,01/04/2024 20:13:54,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E88AE6,09/04/2024 14:18:26,Aprovado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EA0BH7,15/04/2024 14:25:26,Cancelado,Cartão de Crédito,Order bump 1 & 2,2,7.79,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E5G765,01/04/2024 20:06:33,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5E5EE73,01/04/2024 16:41:08,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
PPCPMTB5EBG9HI,21/04/2024 15:50:50,Expirado,Pix,Order bump 1 & 2,1,14.9,14.9,13.17,"14,90",orderbump,Produtor
